sentence,aspect,label_id,label
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini .",beers,2,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini .",food,2,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini .",pumkin tortelini,2,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini .",dish,2,positive
They did n't give us the dinner special until we asked for it .,dinner special,0,negative
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,crabmeat lasagna,2,positive
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,chocolate bread pudding,2,positive
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,dessert,2,positive
"word of advice , save room for pasta dishes and never leave until you 've had the tiramisu .",pasta dishes,2,positive
"word of advice , save room for pasta dishes and never leave until you 've had the tiramisu .",tiramisu,2,positive
Very good service and very good prices .,service,2,positive
Very good service and very good prices .,prices,2,positive
I recently went to this restaurant with some co-workers for lunch and had an amazing time .,lunch,1,neutral
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",service,2,positive
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",staff,2,positive
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",menu,1,neutral
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",meal,1,neutral
Ess-A-Bagel ( either by Sty-town or midtown ) is by far the best bagel in NY .,bagel,2,positive
Our food was great too !,food,2,positive
"The most annoying thing , though , is the fact that the servers seem to be trained to drive revenue .",servers,0,negative
"Get your food to go , find a bench , and kick back with a plate of dumplings .",food,1,neutral
"Get your food to go , find a bench , and kick back with a plate of dumplings .",plate of dumplings,2,positive
"Please try the Filet Mignon , its just the most tender piece ever .",Filet Mignon,2,positive
"We were still sitting at the bar while we drank the sangria , but facing away from the bar when we turned back around , the $ 2 was gone the people next to us said the bartender took it .",sangria,1,neutral
"We were still sitting at the bar while we drank the sangria , but facing away from the bar when we turned back around , the $ 2 was gone the people next to us said the bartender took it .",bar,1,neutral
"We were still sitting at the bar while we drank the sangria , but facing away from the bar when we turned back around , the $ 2 was gone the people next to us said the bartender took it .",bar,1,neutral
"We were still sitting at the bar while we drank the sangria , but facing away from the bar when we turned back around , the $ 2 was gone the people next to us said the bartender took it .",bartender,0,negative
The sake menu should not be overlooked !,sake menu,2,positive
the drinks are amazing and half off till 8 pm .,drinks,2,positive
i 've been back to nha trang literally a hundred times for the beef cubes - they 're that good .,beef cubes,2,positive
"The service , wine selection , ambiance are all outstanding and deserve recognition .",service,2,positive
"The service , wine selection , ambiance are all outstanding and deserve recognition .",", wine selection",2,positive
"The service , wine selection , ambiance are all outstanding and deserve recognition .",", ambiance",2,positive
"We were seated promptly as we had reservations , however after that the service was slow .",reservations,2,positive
"We were seated promptly as we had reservations , however after that the service was slow .",service,0,negative
"It 's really also the service , is good and the waiters are friendly .",service,2,positive
"It 's really also the service , is good and the waiters are friendly .",waiters,2,positive
"The food was pretty good , but a little flavorless and the portions very small , including dessert .",dessert,0,negative
"The food was pretty good , but a little flavorless and the portions very small , including dessert .",portions,0,negative
"It is set far from the small street it 's on , and there is no traffic noise .",traffic noise,2,positive
Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there .,food,2,positive
"I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .",food,2,positive
"I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .",ambience,2,positive
"I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .",service,2,positive
This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates .,dinner meeting,1,neutral
