sentence,aspect,label_id,label
"Yeah , of course smarty pants `` fix it now '' ) Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple ( which I promptly did ) .",'' ) Software,0,negative
The body is a bit cheaply made so it will be interesting to see how long it holds up .,body,0,negative
The i5 blows my desktop out of the water when it comes to rendering videos .,i5,0,negative
"With a mac you do n't have to worry about antivirus software or firewall , it 's so wonderful .",antivirus software,1,neutral
"With a mac you do n't have to worry about antivirus software or firewall , it 's so wonderful .",firewall,1,neutral
"Am very glad I bought it , great netbook , low price .",price,2,positive
The Apple team also assists you very nicely when choosing which computer is right for you : ),Apple team,2,positive
"I think part of the problem with this computer is Vista , yet I know Vista is n't the entire issue because my latest purchase was my Acer and it also has Vista ( I should have waited the few months to get the next operating system ) .",Vista,0,negative
"I think part of the problem with this computer is Vista , yet I know Vista is n't the entire issue because my latest purchase was my Acer and it also has Vista ( I should have waited the few months to get the next operating system ) .",Vista,0,negative
"I think part of the problem with this computer is Vista , yet I know Vista is n't the entire issue because my latest purchase was my Acer and it also has Vista ( I should have waited the few months to get the next operating system ) .",operating system,1,neutral
"I think part of the problem with this computer is Vista , yet I know Vista is n't the entire issue because my latest purchase was my Acer and it also has Vista ( I should have waited the few months to get the next operating system ) .",Vista,0,negative
The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better .,video chat,0,negative
That whole experience was just ridiculous we sent it in and after they told us that we had to pay $ 175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $ 175 and it was fixed .,mouse,2,positive
"Fan vents to the side , so no cooling pad needed , great feature !",Fan,2,positive
"Fan vents to the side , so no cooling pad needed , great feature !",cooling pad,1,neutral
"Fan vents to the side , so no cooling pad needed , great feature !",feature,2,positive
"i use my mac all the time , i love the software , the way it takes a short time to load things , how easy it is to use and most of all how you do n't have to worry about viruses .",software,2,positive
Wasted me at least 8 hours of installation time .,installation time,0,negative
"It has far exceeded my expectations for power , storage , and abilitiy .",power,2,positive
"It has far exceeded my expectations for power , storage , and abilitiy .",", storage",2,positive
"It has far exceeded my expectations for power , storage , and abilitiy .",abilitiy,2,positive
"A great feature is the spotlight search : one can search for documents by simply typing a keyword , rather than parsing tens of file folders for a document .",spotlight search,2,positive
"A great feature is the spotlight search : one can search for documents by simply typing a keyword , rather than parsing tens of file folders for a document .",feature,2,positive
My wireless system would not recognize Windows 7 and I could n't get online to find out why .,wireless system,0,negative
My wireless system would not recognize Windows 7 and I could n't get online to find out why .,Windows 7,1,neutral
I am enjoying it and the quality it provides is great !,quality,2,positive
"Suffice it to say , my MacBook Pro keeps me going with its long battery life and blazing speed .",battery life,2,positive
"Suffice it to say , my MacBook Pro keeps me going with its long battery life and blazing speed .",speed,2,positive
